participant,groupe,block,Augend,Addend,Response,True,accuracy,rt
4,2,0,J,5,O,t,1,"4,26347149990033"
4,2,0,D,4,H,t,1,"4,91068590001669"
4,2,0,G,3,J,t,1,"4,04283339995891"
4,2,0,J,2,L,t,1,"2,95521249994636"
4,2,0,D,3,H,t+1,1,"3,64561280002818"
4,2,0,G,2,J,t+1,0,"3,67621030006558"
4,2,0,J,4,O,t+1,1,"11,0584765999811"
4,2,0,G,5,L,t,1,"3,9078544001095"
4,2,0,D,5,I,t,0,"7,79168499994557"
4,2,0,G,4,L,t+1,1,"8,35441350005567"
4,2,0,D,2,G,t+1,1,"2,89533309999388"
4,2,1,J,5,P,t+1,1,"7,20459300000221"
4,2,1,J,4,N,t,1,"4,47024020005483"
4,2,1,G,5,M,t+1,1,"9,25214959995356"
4,2,1,D,4,I,t+1,0,"5,16424040007405"
4,2,1,G,3,K,t+1,1,"4,89558130002115"
4,2,1,D,2,F,t,1,"1,77391620003618"
4,2,1,D,5,J,t+1,1,"4,29480270005297"
4,2,1,D,3,G,t,1,"3,12456080003176"
4,2,1,G,4,K,t,1,"4,45588500006124"
4,2,1,G,2,I,t,1,"2,98242750007194"
4,2,1,J,3,M,t,1,"3,3683823000174"
4,2,1,J,2,M,t+1,1,"6,06687760003842"
4,2,1,D,3,H,t+1,1,"3,12147739995271"
4,2,1,J,4,O,t+1,1,"3,66072609997355"
4,2,1,J,3,N,t+1,1,"5,1719573000446"
4,2,1,G,3,J,t,1,"2,50178849999793"
4,2,1,G,5,L,t,1,"5,23460960004013"
4,2,1,G,4,L,t+1,1,"3,69838220009115"
4,2,1,J,2,L,t,1,"3,84730120003223"
4,2,1,J,5,O,t,1,"7,61414389999118"
4,2,1,D,5,I,t,1,"2,6162116000196"
4,2,1,G,2,J,t+1,1,"4,10452870000154"
4,2,1,D,4,H,t,1,"2,41338779998478"
4,2,1,D,2,G,t+1,1,"4,38907190004829"
4,2,1,G,2,I,t,1,"2,75066620006692"
4,2,1,D,4,I,t+1,1,"3,88054559996817"
4,2,1,D,5,J,t+1,1,"2,75067350000609"
4,2,1,J,2,M,t+1,1,"3,65737050003372"
4,2,1,J,4,N,t,1,"2,20739990007132"
4,2,1,J,5,P,t+1,1,"5,80027629993856"
4,2,1,D,2,F,t,1,"2,0007216000231"
4,2,1,J,3,M,t,1,"3,00944199995138"
4,2,1,G,4,K,t,0,"6,00913549994584"
4,2,1,G,5,M,t+1,1,"1,54666910006199"
4,2,1,D,3,G,t,1,"3,72590359998867"
4,2,1,G,3,K,t+1,1,"3,99348830000963"
4,2,1,G,3,J,t,1,"1,93865849997383"
4,2,1,J,5,O,t,1,"1,22932429995853"
4,2,1,J,4,O,t+1,1,"2,21282190002967"
4,2,1,J,2,L,t,1,"1,47677259996999"
4,2,1,G,5,L,t,1,"1,85075019998476"
4,2,1,D,3,H,t+1,1,"2,97604209999554"
4,2,1,G,2,J,t+1,1,"4,49780970008578"
4,2,1,D,2,G,t+1,1,"2,93511570000555"
4,2,1,J,3,N,t+1,1,"3,97040109999944"
4,2,1,G,4,L,t+1,1,"3,59597260004375"
4,2,1,D,4,H,t,1,"6,02962639997713"
4,2,1,D,5,I,t,0,"2,18267829995602"
4,2,1,G,4,L,t+1,1,"5,00813319999725"
4,2,1,D,4,H,t,1,"1,76096980005968"
4,2,1,D,2,G,t+1,1,"1,69092690001708"
4,2,1,G,3,J,t,1,"4,64726040000096"
4,2,1,J,5,O,t,1,"0,967024900019169"
4,2,1,G,2,J,t+1,1,"4,15214440005366"
4,2,1,D,3,H,t+1,1,"3,53045349998865"
4,2,1,G,5,L,t,1,"2,63059920002706"
4,2,1,D,5,I,t,0,"1,21466659998987"
4,2,1,J,2,L,t,1,"3,78986180003267"
4,2,1,J,3,N,t+1,1,"5,62291000003461"
4,2,1,J,4,O,t+1,1,"7,75240780005697"
4,2,1,J,3,M,t,1,"1,13978180009872"
4,2,1,G,5,M,t+1,1,"1,1984488000162"
4,2,1,G,4,K,t,1,"1,6383693999378"
4,2,1,D,3,G,t,1,"2,86910160002299"
4,2,1,D,5,J,t+1,1,"1,56256250001024"
4,2,1,D,4,I,t+1,1,"3,82924580003601"
4,2,1,G,2,I,t,1,"4,1495539000025"
4,2,1,G,3,K,t+1,0,"7,67925689998083"
4,2,1,D,2,F,t,1,"3,67933300009463"
4,2,1,J,5,P,t+1,1,"1,94084840000141"
4,2,1,J,4,N,t,1,"2,93528740003239"
4,2,1,J,2,M,t+1,1,"1,11455689999275"
4,2,2,D,4,I,t+1,0,"2,89639050001279"
4,2,2,D,5,J,t+1,1,"4,00516930001322"
4,2,2,D,2,F,t,1,"0,797760699992068"
4,2,2,G,3,K,t+1,1,"5,58246100007091"
4,2,2,J,3,M,t,1,"1,01587719994132"
4,2,2,G,5,M,t+1,1,"1,32802610006183"
4,2,2,J,4,N,t,1,"1,87503510003444"
4,2,2,D,3,G,t,1,"1,36892820009962"
4,2,2,G,4,K,t,1,"6,961337500019"
4,2,2,G,2,I,t,1,"1,62175579997711"
4,2,2,J,5,P,t+1,1,"1,31615620001685"
4,2,2,J,2,M,t+1,1,"1,0640987000661"
4,2,2,J,2,L,t,1,"1,01399750006385"
4,2,2,G,2,J,t+1,1,"1,51839380001184"
4,2,2,D,2,G,t+1,1,"0,953093099989928"
4,2,2,D,5,I,t,1,"1,30641039996408"
4,2,2,J,4,O,t+1,1,"0,855027499957942"
4,2,2,J,5,O,t,1,"0,788109299959615"
4,2,2,D,4,H,t,1,"3,1246563999448"
4,2,2,G,5,L,t,1,"5,54413659998681"
4,2,2,D,3,H,t+1,1,"4,23604200000409"
4,2,2,G,3,J,t,1,"2,30840029998217"
4,2,2,G,4,L,t+1,0,"2,64787450002041"
4,2,2,J,3,N,t+1,1,"1,91101639997214"
4,2,2,D,4,H,t,1,"5,64255610003602"
4,2,2,J,5,O,t,1,"1,36317080003209"
4,2,2,J,4,O,t+1,1,"0,932421899982728"
4,2,2,G,2,J,t+1,0,"6,83966430008877"
4,2,2,D,3,H,t+1,1,"1,79245890001766"
4,2,2,D,2,G,t+1,1,"1,95221470005345"
4,2,2,G,5,L,t,1,"3,31449700007215"
4,2,2,J,3,N,t+1,1,"1,11947209993377"
4,2,2,G,4,L,t+1,1,"2,53062820003834"
4,2,2,J,2,L,t,1,"5,51825800002553"
4,2,2,D,5,I,t,1,"1,19404620002024"
4,2,2,G,3,J,t,1,"1,76322510000318"
4,2,2,D,2,F,t,1,"0,804896900081076"
4,2,2,J,3,M,t,1,"0,804583000019193"
4,2,2,G,5,M,t+1,1,"0,956271299975924"
4,2,2,D,5,J,t+1,1,"1,55809420009609"
4,2,2,D,3,G,t,1,"2,3277778000338"
4,2,2,D,4,I,t+1,1,"3,0912845999701"
4,2,2,G,4,K,t,1,"2,34457399998792"
4,2,2,G,3,K,t+1,1,"1,54726489994209"
4,2,2,G,2,I,t,1,"2,05323560000397"
4,2,2,J,5,P,t+1,1,"1,3396752999397"
4,2,2,J,4,N,t,1,"1,12649649998639"
4,2,2,J,2,M,t+1,1,"1,57722860004287"
4,2,2,J,4,N,t,1,"1,13039710000157"
4,2,2,D,4,I,t+1,1,"2,2938703999389"
4,2,2,J,5,P,t+1,0,"1,08249549998436"
4,2,2,G,4,K,t,1,"3,7115767999785"
4,2,2,D,3,G,t,1,"1,05189479992259"
4,2,2,J,3,M,t,1,"0,850088900071569"
4,2,2,G,2,I,t,1,"1,52801150002051"
4,2,2,G,5,M,t+1,1,"2,14668270002585"
4,2,2,D,5,J,t+1,1,"2,21432420006022"
4,2,2,D,2,F,t,1,"1,22997680003755"
4,2,2,J,2,M,t+1,1,"1,17323240009137"
4,2,2,G,3,K,t+1,0,"1,43011489999481"
4,2,2,G,2,J,t+1,0,"1,68544010003097"
4,2,2,J,4,O,t+1,1,"1,51453769998625"
4,2,2,D,2,G,t+1,1,"2,30945589998737"
4,2,2,G,4,L,t+1,0,"3,29008219996467"
4,2,2,J,2,L,t,1,"4,98271070001647"
4,2,2,D,3,H,t+1,1,"3,58478429995012"
4,2,2,G,3,J,t,1,"4,27383930003271"
4,2,2,J,5,O,t,1,"1,08840619993862"
4,2,2,G,5,L,t,0,"2,27698470000178"
4,2,2,J,3,N,t+1,1,"1,90581499994732"
4,2,2,D,5,I,t,1,"3,38251089991536"
4,2,2,D,4,H,t,1,"1,19177889998537"
4,2,3,G,3,K,t+1,1,"2,9140421000775"
4,2,3,J,2,M,t+1,1,"1,10955579997972"
4,2,3,G,2,I,t,1,"2,37019100005273"
4,2,3,J,3,M,t,1,"1,8436984999571"
4,2,3,J,4,N,t,1,"1,50631139997859"
4,2,3,D,3,G,t,1,"1,98949479998555"
4,2,3,G,4,K,t,1,"1,30258000001777"
4,2,3,D,4,I,t+1,1,"1,57818800001405"
4,2,3,D,2,F,t,1,"0,820145200006664"
4,2,3,D,5,J,t+1,1,"1,15515279991087"
4,2,3,G,5,M,t+1,1,"1,62821530003566"
4,2,3,J,5,P,t+1,1,"1,10816180007532"
4,2,3,D,4,H,t,1,"0,911727900034748"
4,2,3,D,5,I,t,1,"1,09910270001274"
4,2,3,J,4,O,t+1,0,"1,03976119996514"
4,2,3,J,2,L,t,1,"1,13405100000091"
4,2,3,G,3,J,t,1,"1,29623770003673"
4,2,3,D,2,G,t+1,0,"1,084570899955"
4,2,3,G,2,J,t+1,0,"1,39287740003783"
4,2,3,D,3,H,t+1,1,"1,92193569999654"
4,2,3,J,5,O,t,1,"1,18127880000975"
4,2,3,G,5,L,t,1,"1,62237200001255"
4,2,3,J,3,N,t+1,1,"1,17314900003839"
4,2,3,G,4,L,t+1,0,"1,70314499991946"
4,2,3,J,5,O,t,1,"1,30640270002186"
4,2,3,J,4,O,t+1,1,"2,27891900006216"
4,2,3,G,4,L,t+1,1,"3,04415600001812"
4,2,3,D,4,H,t,1,"2,48258660000283"
4,2,3,G,5,L,t,1,"1,67265019996557"
4,2,3,J,3,N,t+1,1,"1,25421329995152"
4,2,3,G,2,J,t+1,1,"1,28331629990134"
4,2,3,G,3,J,t,1,"0,943921300000511"
4,2,3,D,2,G,t+1,1,"0,8270235999953"
4,2,3,D,3,H,t+1,1,"1,19368040002883"
4,2,3,J,2,L,t,1,"1,34582639997825"
4,2,3,D,5,I,t,1,"1,26053319999483"
4,2,3,J,3,M,t,1,"0,922149099991657"
4,2,3,J,5,P,t+1,1,"1,02105109998956"
4,2,3,J,2,M,t+1,1,"1,24397140007932"
4,2,3,G,3,K,t+1,0,"1,64334980002604"
4,2,3,G,5,M,t+1,1,"1,2018032000633"
4,2,3,J,4,N,t,1,"2,12123269995209"
4,2,3,D,3,G,t,1,"2,59714169998188"
4,2,3,D,2,F,t,1,"0,893562200013548"
4,2,3,D,5,J,t+1,1,"2,4903873000294"
4,2,3,G,2,I,t,1,"1,31041969999205"
4,2,3,G,4,K,t,1,"0,875077300006524"
4,2,3,D,4,I,t+1,1,"1,1117668999359"
4,2,3,J,4,O,t+1,1,"1,44389740005136"
4,2,3,D,4,H,t,1,"1,14602520002518"
4,2,3,J,5,O,t,1,"0,85230390005745"
4,2,3,G,3,J,t,1,"2,01028380007483"
4,2,3,G,4,L,t+1,1,"2,10626440006308"
4,2,3,G,2,J,t+1,1,"1,94242209999356"
4,2,3,D,2,G,t+1,1,"1,31289099995047"
4,2,3,J,3,N,t+1,1,"1,02905530005228"
4,2,3,D,3,H,t+1,1,"1,54805250000209"
4,2,3,J,2,L,t,1,"1,11851609998848"
4,2,3,G,5,L,t,1,"1,14546789997257"
4,2,3,D,5,I,t,1,"1,00441979989409"
4,2,3,G,5,M,t+1,1,"1,26775569992606"
4,2,3,J,2,M,t+1,1,"1,00118069991004"
4,2,3,G,4,K,t,1,"1,1283768999856"
4,2,3,D,4,I,t+1,1,"1,8913964999374"
4,2,3,D,2,F,t,1,"0,864428399945609"
4,2,3,G,2,I,t,1,"1,45437639998272"
4,2,3,D,5,J,t+1,1,"1,63627569994424"
4,2,3,J,3,M,t,1,"0,786493299994618"
4,2,3,J,4,N,t,1,"1,16242270008661"
4,2,3,D,3,G,t,1,"0,893099999986589"
4,2,3,G,3,K,t+1,0,"2,08062169991899"
4,2,3,J,5,P,t+1,1,"0,965950399986468"
5,1,0,F,5,L,t+1,1,"7,98544229997788"
5,1,0,I,4,N,t+1,1,"8,4040731000714"
5,1,0,C,3,F,t,1,"16,5186224000063"
5,1,0,F,4,J,t,1,"7,39065869990736"
5,1,0,I,5,O,t+1,1,"7,04111269989517"
5,1,0,F,3,J,t+1,1,"6,43421000009403"
5,1,0,F,2,H,t,0,"3,85751210001763"
5,1,0,C,2,F,t+1,1,"4,29698659991846"
5,1,0,I,2,K,t,0,"5,32581940002274"
5,1,0,C,5,H,t,1,"7,32247040001676"
5,1,0,C,4,H,t+1,1,"10,0554428999312"
5,1,0,I,3,L,t,1,"5,61633029999211"
5,1,0,F,3,I,t,0,"4,48955890000798"
5,1,0,I,3,M,t+1,1,"7,55897120002192"
5,1,0,I,2,L,t+1,1,"4,3065149000613"
5,1,0,F,5,K,t,1,"6,32765060011298"
5,1,0,C,3,G,t+1,1,"6,00366849999409"
5,1,0,C,4,G,t,0,"5,91729670006316"
5,1,0,I,5,N,t,1,"6,36191580002196"
5,1,0,F,4,K,t+1,1,"8,02991979999933"
5,1,0,C,5,I,t+1,0,"3,79873589996714"
5,1,0,I,4,M,t,0,"9,31245830003172"
5,1,0,C,2,E,t,1,"3,59850660001393"
5,1,0,F,2,I,t+1,1,"3,14430060004816"
5,1,0,F,5,L,t+1,1,"8,9866778999567"
5,1,0,I,4,N,t+1,0,"3,19054990005679"
5,1,0,C,3,F,t,1,"2,05516129999887"
5,1,0,F,4,J,t,1,"3,74095180002041"
5,1,0,F,3,J,t+1,1,"1,02460160001647"
5,1,0,I,2,K,t,1,"2,3033723999979"
5,1,0,I,5,O,t+1,0,"3,39539770002011"
5,1,0,I,3,L,t,1,"5,58091160003096"
5,1,0,C,5,H,t,1,"4,75104120001197"
5,1,0,C,2,F,t+1,0,"1,8427781999344"
5,1,0,C,4,H,t+1,1,"2,76177079998888"
5,1,0,F,2,H,t,1,"9,33915290003642"
5,1,0,F,3,I,t,0,"2,61614719999488"
5,1,0,C,2,E,t,1,"1,25668069999665"
5,1,0,C,3,G,t+1,0,"1,67817460000515"
5,1,0,I,5,N,t,1,"1,61130029999185"
5,1,0,C,5,I,t+1,0,"2,48288099991623"
5,1,0,F,2,I,t+1,0,"2,24789290002082"
5,1,0,I,3,M,t+1,1,"6,81495069991797"
5,1,0,C,4,G,t,1,"5,6715344999684"
5,1,0,F,4,K,t+1,1,"2,49498209997546"
5,1,0,I,4,M,t,0,"7,37131870002486"
5,1,0,F,5,K,t,1,"1,8623518999666"
5,1,0,I,2,L,t+1,1,"3,75619900005404"
5,1,0,C,2,E,t,1,"1,65516329999082"
5,1,0,C,5,I,t+1,0,"2,4127610999858"
5,1,0,I,5,N,t,0,"1,2136729999911"
5,1,0,I,3,M,t+1,0,"1,83758570009377"
5,1,0,I,2,L,t+1,1,"0,676298800040968"
5,1,0,F,4,K,t+1,1,"1,98483390000183"
5,1,0,F,2,I,t+1,0,"1,97765220003203"
5,1,0,F,5,K,t,0,"1,27509780006949"
5,1,0,C,3,G,t+1,0,"1,39218109997455"
5,1,0,F,3,I,t,1,"5,96082589996513"
5,1,0,I,4,M,t,0,"3,10767950001173"
5,1,0,C,4,G,t,1,"0,920342499972321"
5,1,0,F,4,J,t,1,"1,20360520004761"
5,1,0,F,5,L,t+1,0,"1,81153890001588"
5,1,0,I,2,K,t,1,"1,31516070000362"
5,1,0,C,2,F,t+1,1,"2,76738849992398"
5,1,0,I,3,L,t,0,"7,85646279994398"
5,1,0,C,3,F,t,1,"1,92112449998967"
5,1,0,C,4,H,t+1,0,"1,34814739995636"
5,1,0,I,4,N,t+1,0,"1,50195750000421"
5,1,0,C,5,H,t,0,"1,69062689994462"
5,1,0,F,3,J,t+1,1,"8,52696120005567"
5,1,0,I,5,O,t+1,1,"2,38039629999548"
5,1,0,F,2,H,t,1,"1,8060973000247"
5,1,1,C,2,F,t+1,1,"3,24755309999455"
5,1,1,C,4,H,t+1,0,"1,33482139999978"
5,1,1,C,5,H,t,0,"0,969284099992365"
5,1,1,F,4,J,t,1,"7,16234569996595"
5,1,1,C,3,F,t,1,"1,26972370001022"
5,1,1,I,4,N,t+1,0,"1,13848019996658"
5,1,1,I,3,L,t,1,"1,3334496000316"
5,1,1,F,3,J,t+1,0,"0,776185700087808"
5,1,1,F,5,L,t+1,1,"1,0331703000702"
5,1,1,I,2,K,t,1,"1,287719200016"
5,1,1,F,2,H,t,1,"2,22875120001845"
5,1,1,I,5,O,t+1,1,"1,38758919993416"
5,1,1,C,5,I,t+1,0,"1,34069870004896"
5,1,1,I,3,M,t+1,1,"2,18306250008754"
5,1,1,C,4,G,t,1,"3,30348300002515"
5,1,1,F,3,I,t,1,"1,53194619994611"
5,1,1,F,5,K,t,0,"1,11952569999266"
5,1,1,C,2,E,t,1,"1,10645870002918"
5,1,1,C,3,G,t+1,0,"1,39062650001142"
5,1,1,F,2,I,t+1,0,"1,90257609996479"
5,1,1,I,5,N,t,1,"0,810758900013752"
5,1,1,I,4,M,t,0,"0,937896099989302"
5,1,1,F,4,K,t+1,0,"1,2364354999736"
5,1,1,I,2,L,t+1,1,"2,85098220000509"
5,1,1,I,4,N,t+1,0,"1,28950579999946"
5,1,1,I,2,K,t,1,"1,76622590003535"
5,1,1,F,4,J,t,1,"1,54452530003618"
5,1,1,I,5,O,t+1,1,"1,74648019997403"
5,1,1,C,4,H,t+1,0,"0,917739799944684"
5,1,1,F,2,H,t,1,"2,20836299995426"
5,1,1,C,3,F,t,1,"1,49690040003043"
5,1,1,I,3,L,t,1,"0,65346539998427"
5,1,1,F,3,J,t+1,1,"1,03452909993939"
5,1,1,F,5,L,t+1,1,"1,32934870000463"
5,1,1,C,2,F,t+1,0,"0,812301400001161"
5,1,1,C,5,H,t,1,"2,02808349998668"
5,1,1,C,5,I,t+1,0,"3,19546670001"
5,1,1,I,2,L,t+1,1,"1,62011610006448"
5,1,1,C,3,G,t+1,0,"0,979600099963136"
5,1,1,F,5,K,t,1,"2,06093220005278"
5,1,1,F,2,I,t+1,1,"1,49910299992189"
5,1,1,F,4,K,t+1,1,"2,01543199992739"
5,1,1,I,5,N,t,1,"0,958885799976997"
5,1,1,C,4,G,t,1,"2,90469369990751"
5,1,1,C,2,E,t,1,"1,06980239995755"
5,1,1,I,3,M,t+1,1,"1,77853890007827"
5,1,1,I,4,M,t,1,"0,907750799902715"
5,1,1,F,3,I,t,1,"1,88792670005933"
5,1,1,F,2,H,t,1,"0,836765399901196"
5,1,1,I,5,O,t+1,1,"2,73832190001849"
5,1,1,C,3,F,t,1,"1,24507549998816"
5,1,1,C,5,H,t,0,"1,71575969993137"
5,1,1,F,5,L,t+1,0,"1,30343379999977"
5,1,1,F,3,J,t+1,1,"3,41941029997543"
5,1,1,I,2,K,t,1,"1,06784500007052"
5,1,1,C,4,H,t+1,0,"2,42488860001322"
5,1,1,F,4,J,t,1,"2,28061190003064"
5,1,1,C,2,F,t+1,0,"1,00628129998222"
5,1,1,I,4,N,t+1,1,"2,34137400006875"
5,1,1,I,3,L,t,1,"1,1518751999829"
5,1,1,C,3,G,t+1,1,"1,32182970002759"
5,1,1,C,2,E,t,1,"0,877216799999587"
5,1,1,C,5,I,t+1,1,"1,60223349998705"
5,1,1,I,2,L,t+1,1,"3,00219219992869"
5,1,1,I,5,N,t,0,"1,33022610004991"
5,1,1,F,3,I,t,1,"2,29368679993786"
5,1,1,F,4,K,t+1,0,"1,62647100002505"
5,1,1,I,3,M,t+1,0,"1,56148600007873"
5,1,1,C,4,G,t,1,"2,19621580000967"
5,1,1,F,2,I,t+1,1,"1,75634229998104"
5,1,1,F,5,K,t,1,"2,8946076000575"
5,1,1,I,4,M,t,1,"1,51561280002352"
5,1,2,C,3,F,t,1,"4,35283520002849"
5,1,2,F,2,H,t,1,"2,09204400004819"
5,1,2,C,4,H,t+1,0,"2,28100750001613"
5,1,2,I,3,L,t,1,"0,966363200102933"
5,1,2,F,4,J,t,1,"1,41522500000428"
5,1,2,C,2,F,t+1,0,"1,49527509999462"
5,1,2,F,3,J,t+1,1,"1,80463250004686"
5,1,2,I,5,O,t+1,1,"1,42847310006619"
5,1,2,I,2,K,t,1,"0,946827600011602"
5,1,2,I,4,N,t+1,1,"1,22929869999643"
5,1,2,F,5,L,t+1,0,"0,780343899969012"
5,1,2,C,5,H,t,0,"1,5656676000217"
5,1,2,C,3,G,t+1,0,"1,84751919994596"
5,1,2,I,4,M,t,1,"3,15062780003063"
5,1,2,F,3,I,t,1,"0,944400900043547"
5,1,2,F,2,I,t+1,0,"0,819278600043617"
5,1,2,I,2,L,t+1,1,"3,47450010001194"
5,1,2,C,2,E,t,1,"2,07216930005234"
5,1,2,F,4,K,t+1,1,"3,85357809998095"
5,1,2,C,5,I,t+1,0,"0,987802500021644"
5,1,2,I,3,M,t+1,0,"1,01234080002178"
5,1,2,C,4,G,t,1,"5,23594409995712"
5,1,2,I,5,N,t,1,"0,875518800108694"
5,1,2,F,5,K,t,1,"2,45718719996512"
5,1,2,F,2,H,t,1,"5,67086049995851"
5,1,2,C,4,H,t+1,1,"2,24557470006403"
5,1,2,C,2,F,t+1,1,"2,33273709996138"
5,1,2,C,5,H,t,1,"3,11204669997096"
5,1,2,I,5,O,t+1,1,"1,4127923999913"
5,1,2,F,5,L,t+1,0,"2,88394669990521"
5,1,2,I,4,N,t+1,0,"1,49782879999839"
5,1,2,C,3,F,t,1,"2,49380209995434"
5,1,2,F,4,J,t,0,"6,78655029996298"
5,1,2,I,2,K,t,1,"1,74971239990555"
5,1,2,I,3,L,t,0,"1,67929180001374"
5,1,2,F,3,J,t+1,0,"2,0840386999771"
5,1,2,F,4,K,t+1,1,"7,86556629999541"
5,1,2,F,3,I,t,1,"3,79292810009793"
5,1,2,C,2,E,t,1,"1,05836600007024"
5,1,2,C,3,G,t+1,0,"0,935648899991065"
5,1,2,C,4,G,t,1,"0,762228499981575"
5,1,2,F,2,I,t+1,0,"1,20387789991219"
5,1,2,C,5,I,t+1,0,"1,70696629991289"
5,1,2,I,4,M,t,1,"2,32740810001269"
5,1,2,I,5,N,t,1,"2,10652499995194"
5,1,2,F,5,K,t,0,"1,93536450003739"
5,1,2,I,3,M,t+1,0,"0,929204799933359"
5,1,2,I,2,L,t+1,0,"0,925000699935481"
5,1,2,C,5,I,t+1,0,"1,21546410000883"
5,1,2,F,3,I,t,1,"0,775190999964252"
5,1,2,C,4,G,t,1,"0,77608529990539"
5,1,2,I,2,L,t+1,0,"4,16177010000683"
5,1,2,F,5,K,t,1,"1,76375919999555"
5,1,2,F,2,I,t+1,0,"1,27002629998606"
5,1,2,I,4,M,t,1,"0,755334399989806"
5,1,2,C,2,E,t,1,"1,7326480000047"
5,1,2,C,3,G,t+1,0,"0,839974600006826"
5,1,2,I,3,M,t+1,1,"1,43851899995934"
5,1,2,I,5,N,t,1,"0,861539499950595"
5,1,2,F,4,K,t+1,1,"1,49870390002616"
5,1,2,F,3,J,t+1,0,"0,983847700059414"
5,1,2,F,4,J,t,1,"0,848045199993067"
5,1,2,I,5,O,t+1,1,"1,12621680006851"
5,1,2,I,2,K,t,1,"1,71277079998981"
5,1,2,F,2,H,t,0,"3,79730440001003"
5,1,2,C,3,F,t,1,"0,758536900044419"
5,1,2,C,2,F,t+1,0,"1,00778790004551"
5,1,2,C,4,H,t+1,0,"1,00846260006074"
5,1,2,C,5,H,t,1,"0,703881100052968"
5,1,2,I,3,L,t,1,"0,843257200089283"
5,1,2,I,4,N,t+1,0,"1,13759460009169"
5,1,2,F,5,L,t+1,0,"0,644176400033757"
5,1,3,C,2,E,t,1,"0,723501999978907"
5,1,3,F,2,I,t+1,0,"1,2068371999776"
5,1,3,I,5,N,t,1,"0,66232260002289"
5,1,3,F,3,I,t,1,"2,78019269998185"
5,1,3,I,3,M,t+1,0,"1,68562529992778"
5,1,3,I,4,M,t,1,"0,729883600026369"
5,1,3,I,2,L,t+1,1,"2,15751950000413"
5,1,3,C,5,I,t+1,0,"1,10282719996758"
5,1,3,F,4,K,t+1,1,"1,01897189998999"
5,1,3,C,4,G,t,1,"0,62651669990737"
5,1,3,F,5,K,t,1,"1,53705980000086"
5,1,3,C,3,G,t+1,0,"0,916133100050502"
5,1,3,I,5,O,t+1,1,"1,01575539994519"
5,1,3,C,5,H,t,0,"1,23137059994042"
5,1,3,I,2,K,t,0,"1,07024999998976"
5,1,3,C,2,F,t+1,0,"1,15480989997741"
5,1,3,C,3,F,t,1,"1,00457779993303"
5,1,3,F,4,J,t,0,"0,829304200015031"
5,1,3,I,4,N,t+1,0,"1,24327450001147"
5,1,3,F,2,H,t,1,"2,30678769992665"
5,1,3,I,3,L,t,1,"1,61457350000273"
5,1,3,C,4,H,t+1,0,"1,3907047000248"
5,1,3,F,5,L,t+1,1,"2,24670960009098"
5,1,3,F,3,J,t+1,0,"3,38198549998924"
5,1,3,I,5,N,t,1,"0,975310200010427"
5,1,3,F,2,I,t+1,1,"1,04080959991552"
5,1,3,C,4,G,t,1,"1,25539279996883"
5,1,3,I,2,L,t+1,0,"0,901126200100407"
5,1,3,I,4,M,t,1,"0,60084149998147"
5,1,3,I,3,M,t+1,0,"1,31159269995987"
5,1,3,C,3,G,t+1,0,"0,611831700080074"
5,1,3,C,2,E,t,1,"1,14781870006118"
5,1,3,F,5,K,t,0,"1,70217990002129"
5,1,3,C,5,I,t+1,0,"1,07366550003644"
5,1,3,F,4,K,t+1,1,"1,3032605999615"
5,1,3,F,3,I,t,0,"2,74631550000049"
5,1,3,I,5,O,t+1,1,"1,19811440003105"
5,1,3,C,3,F,t,1,"0,997834099922329"
5,1,3,F,4,J,t,1,"3,14218710002024"
5,1,3,F,2,H,t,0,"1,30594670004211"
5,1,3,F,5,L,t+1,0,"0,742115100030787"
5,1,3,I,3,L,t,1,"2,22443770000245"
5,1,3,I,4,N,t+1,0,"0,95925149996765"
5,1,3,C,4,H,t+1,0,"1,58538359997328"
5,1,3,F,3,J,t+1,1,"1,64977549994364"
5,1,3,I,2,K,t,0,"1,74381010001525"
5,1,3,C,2,F,t+1,0,"2,14664780010935"
5,1,3,C,5,H,t,1,"0,789384100004099"
5,1,3,C,5,I,t+1,0,"5,65392049995717"
5,1,3,F,2,I,t+1,1,"5,66097089997493"
5,1,3,C,3,G,t+1,0,"1,09185339999385"
5,1,3,I,4,M,t,1,"0,736069099977613"
5,1,3,F,5,K,t,0,"1,11421709996648"
5,1,3,F,3,I,t,0,"1,17409549991135"
5,1,3,C,4,G,t,1,"0,679275200003758"
5,1,3,C,2,E,t,1,"0,908468100009486"
5,1,3,I,5,N,t,1,"0,976186800049618"
5,1,3,I,3,M,t+1,0,"0,929319299990311"
5,1,3,I,2,L,t+1,0,"1,44451049994677"
5,1,3,F,4,K,t+1,1,"1,77068239997607"
5,1,3,F,4,J,t,1,"1,14798769995105"
5,1,3,C,4,H,t+1,1,"1,31838149996474"
5,1,3,F,5,L,t+1,0,"2,746124300058"
5,1,3,I,3,L,t,1,"2,50117309996858"
5,1,3,C,2,F,t+1,1,"1,63294959999621"
5,1,3,C,3,F,t,1,"0,960486600059085"
5,1,3,F,2,H,t,1,"1,98573059996124"
5,1,3,I,5,O,t+1,1,"0,986873099929653"
5,1,3,F,3,J,t+1,1,"1,25104200001806"
5,1,3,I,2,K,t,1,"2,04853300005198"
5,1,3,C,5,H,t,0,"1,4151233000448"
5,1,3,I,4,N,t+1,0,"1,85515349998605"
6,1,0,F,2,I,t+1,1,"4,03669540002011"
6,1,0,I,3,M,t+1,1,"6,08358149998821"
